area,bathrooms,bedrooms,direction,district,front_street_length,house_type,legal_status,num_of_floor,price,project,title,url
51 m²,3,3,,Quận Tân Bình,"5,0 m",Nhà phố,,3,"6,1 Tỷ VNĐ",,"Vỡ nợ bán gấp nhà HXH Nguyễn Đình Khơi, DT: 3.",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/vo-no-ban-gap-nha-hxh-nguyen-dinh-khoi-dt-3-4x15-3-7006754
96 m²,3,3,,Huyện Nhà Bè,,Nhà phố,Sổ hồng,3,"1,8 Tỷ VNĐ",,"Hot!!! Bán nhà Mới hoàn thiện ra sổ mới, DT : 3,2",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/hot-ban-nha-moi-hoan-thien-ra-so-moi-dt-3-2-x-10m-7255658
64 m²,,3,,Quận 10,"10,0 m",Nhà phố,Sổ hồng,1,"9,6 Tỷ VNĐ",,"Bán Gấp Nhà (HXH) 488 Ba Tháng Hai, Phường 14,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-hxh-488-ba-thang-hai-phuong-14-quan-10-6940776
75 m²,5,4,Đông Nam,Quận 12,"6,0 m",Nhà phố,Sổ hồng,3,"3,95 Tỷ VNĐ",,Bán nhà phố Cityland Q.12 Nhà phố đường Thạnh,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pho-cityland-q-12-nha-pho-duong-thanh-xuan-7254435
250 m²,5,4,Không xác định,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,3 Tỷ VNĐ,,Mở Bán Nhà Phố Tiện Lợi - Tiện Ở Lợi Kinh Doanh,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mo-ban-nha-pho-tien-loi-tien-o-loi-kinh-doanh-kdc-6837182
75 m²,3,3,Không xác định,Quận 12,"3,0 m",Nhà phố,Có giấy phép xây dựng,3,"1,5 Tỷ VNĐ",,Bán gấp nhà gần Gò Vấp xây dựng mới 100% cực kì,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-gan-go-vap-xay-dung-moi-100-cuc-ki-san-7254442
310 m²,5,4,Không xác định,Quận 12,"8,0 m",Nhà phố,Sổ hồng,3,3 Tỷ VNĐ,,"Bán 30 căn biệt thự mini siêu đẹp ngay TT Q.12,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-30-can-biet-thu-mini-sieu-dep-ngay-tt-q-12-gia-6618328
42 m²,2,2,,Quận Bình Tân,"5,0 m",Nhà phố,,2,"1,57 Tỷ VNĐ",,"Bán nhà Bình Hưng Hòa B (5*9m),Binh Tân, nhà đẹp",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-binh-hung-hoa-b-59m-binh-tan-nha-dep-vo-o-7258313
73 m²,4,4,,Quận 7,,Nhà phố,,2,"7,2 Tỷ VNĐ",,"Kẹt tiền làm ăn cần bán gấp nhà mặt tiền ,DT4,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ket-tien-lam-an-can-ban-gap-nha-mat-tien-dt4-3x18m-5185449
30 m²,2,2,,Quận Bình Tân,"3,0 m",Nhà phố,,2,"1,4 Tỷ VNĐ",,"Nhà quá rẻ, giá quá đẹp, hàng xóm quá thân thiện,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-qua-re-gia-qua-dep-hang-xom-qua-than-thien-30m-7258318
250 m²,5,4,Không xác định,Quận 12,"8,0 m",Nhà phố,Sổ hồng,3,"3,55 Tỷ VNĐ",,"Bán gấp nhà riêng chính chủ để lại toàn bộ NTCC,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-rieng-chinh-chu-de-lai-toan-bo-ntcc-3-6535269
250 m²,5,4,Không xác định,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"3,55 Tỷ VNĐ",,"Bán gấp nhà quận 12, đúc 4 tấm, SHR, đã hoàn",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-quan-12-duc-4-tam-shr-da-hoan-thien-do-6851919
81 m²,2,2,,Quận 7,"16,0 m",Nhà phố,Sổ hồng,2,"7,5 Tỷ VNĐ",,"Bán nhà mặt tiền Phạm Hữu Lầu, Phú Mỹ, Q7, Dt 4,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-pham-huu-lau-phu-my-q7-dt-4-5x18m-6217995
32 m²,4,4,,Huyện Nhà Bè,"6,0 m",Nhà phố,Sổ hồng,3,"1,55 Tỷ VNĐ",,"Cần bán nhà Huỳnh Tấn Phát, Nhà Bè.DT 4x8m,1 trệt",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-huynh-tan-phat-nha-be-dt-4x8m-1-tret-2-6998535
75 m²,3,3,,Quận 12,,Nhà phố,,2,"1,2 Tỷ VNĐ",,"Nhà Phố 30m2=2Tấm 3PN,3WC Mặt tiền nhựa 8m Hà Huy",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-30m2-2tam-3pn-3wc-mat-tien-nhua-8m-ha-huy-7174481
38 m²,2,2,Đông Bắc,Quận 1,"2,5 m",Nhà phố,Sổ hồng,2,"3,7 Tỷ VNĐ",,"Bán nhà hẻm 2.5m Đỗ Quang Đẩu, Phường Phạm Ngũ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-2-5m-do-quang-dau-phuong-pham-ngu-lao-7256342
80 m²,3,4,Nam,Quận 7,"12,0 m",Nhà phố,Sổ hồng,3,"6,5 Tỷ VNĐ",,"Bán nhà 1trệt, 2.5 lầu, đường 11, P.Tân Kiểng,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-1tret-2-5-lau-duong-11-p-tan-kieng-quan-7-5207389
56 m²,5,4,,Quận 12,,Nhà phố,Sổ hồng,3,"2,75 Tỷ VNĐ",,"Bán 2 Căn Nhà Đẹp Mới Xây Thạnh Xuân 25, Quận 12,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-2-can-nha-dep-moi-xay-thanh-xuan-25-quan-12-du-6390322
39 m²,3,4,Tây Bắc,Quận 1,"5,0 m",Nhà phố,Sổ hồng,5,"4,9 Tỷ VNĐ",,"Bán nhà HXH 5m Trần Khắc Chân, Phường Tân Định,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hxh-5m-tran-khac-chan-phuong-tan-dinh-quan-7256129
90 m²,3,4,,Quận Gò Vấp,,Nhà phố,,2,"1,632 Tỷ VNĐ",,"Nhà nhỏ xinh, giá dễ chịu. Công viên phần mềm",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-nho-xinh-gia-de-chiu-cong-vien-phan-mem-quang-6454797
64 m²,5,4,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,2,"8,5 Tỷ VNĐ",,"Bán rất gấp nhà hẻm xe hơi 8m, Nguyễn Thái Bình,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-rat-gap-nha-hem-xe-hoi-8m-nguyen-thai-binh-dt-7075048
250 m²,5,4,,Quận 12,"9,0 m",Nhà phố,Sổ hồng,3,"3,75 Tỷ VNĐ",,"Cần bán nhà mới xây tại P. Thạnh Xuân, Q. 12, 3",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-moi-xay-tai-p-thanh-xuan-q-12-3-lau-co-7258571
250 m²,5,4,Không xác định,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"2,97 Tỷ VNĐ",,"Bán Nhà Biệt Thự Thạnh Xuân 22, Giáp Ranh Gò Vấp",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-biet-thu-thanh-xuan-22-giap-ranh-go-vap-th-6822642
200 m²,5,4,,Quận 12,,Nhà phố,Sổ hồng,3,"2,75 Tỷ VNĐ",,"Bán Khu Nhà Mới 100% Sổ Hồng Riêng, Mặt",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-khu-nha-moi-100-so-hong-rieng-mat-tien-duong-t-6302661
80 m²,3,3,Không xác định,Quận 12,"4,0 m",Nhà phố,Có giấy phép xây dựng,2,"1,39 Tỷ VNĐ",,Nhà Phố Sát Gò Vấp Phong Cách Châu,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-sat-go-vap-phong-cach-chau-au-7258574
250 m²,5,4,Không xác định,Quận 12,"8,0 m",Nhà phố,Sổ hồng,3,"3,55 Tỷ VNĐ",,"Bán 30 căn biệt thự mini siêu đẹp ngay TT Q. 12,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-30-can-biet-thu-mini-sieu-dep-ngay-tt-q-12-gia-6493236
40 m²,1,2,Tây Nam,Huyện Hóc Môn,"36,0 m",Nhà phố,Sổ hồng,1,480 Triệu VNĐ,,Nhà Ở Xã Hội Đường Phan Văn Hớn Nối Dài,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-o-xa-hoi-duong-phan-van-hon-noi-dai-4783212
60 m²,5,4,Không xác định,Quận 12,"8,0 m",Nhà phố,Sổ hồng,3,"3,55 Tỷ VNĐ",,"Bán 10 Căn Biệt Thự Mini Siêu Đẹp Ngay TT Q.12,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-10-can-biet-thu-mini-sieu-dep-ngay-tt-q-12-gia-6631836
90 m²,6,5,Đông Bắc,Quận 7,"20,0 m",Nhà phố,Sổ hồng,3,"12,8 Tỷ VNĐ",,"Nhà Phố 6x15m Khu Tân Quy Đông Phường Tân Phong,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-6x15m-khu-tan-quy-dong-phuong-tan-phong-q7-6047593
64 m²,3,2,Tây Bắc,Quận 12,"4,0 m",Nhà phố,Sổ hồng,1,"2,3 Tỷ VNĐ",,"Nhà mới 100% Thạnh Lộc 15, SHR, DT 4x16m, thổ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-100-thanh-loc-15-shr-dt-4x16m-tho-64m2-gia-7255882
250 m²,5,4,,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"3,5 Tỷ VNĐ",,"Bán Nhà Phố Đẹp 1 Trệt 3,5 Lầu Liền Kề Gò Vấp,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pho-dep-1-tret-3-5-lau-lien-ke-go-vap-phuo-7174367
743 m²,12,12,Nam,Quận 2,,Nhà phố,Sổ hồng,3,40 Tỷ VNĐ,,"Kinh doanh bị lừa, cần bán gấp biệt thự trả nợ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/kinh-doanh-bi-lua-can-ban-gap-biet-thu-tra-no-4418417
216 m²,5,6,Bắc,Quận 7,"12,0 m",Biệt thự/ Villa,Sổ hồng,3,17 Tỷ VNĐ,,"Bán Biệt Thự Rẻ, Đẹp,216m2,p.tân Kiểng, Quận",http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/ban-biet-thu-re-dep-216m2-p-tan-kieng-quan-7-5332642
56 m²,4,4,,Huyện Nhà Bè,,Nhà phố,Sổ hồng,2,"2,7 Tỷ VNĐ",,"Nhà Phố 2 Lầu Đúc 4 Pn, Nhà Đẹp, Đường Nhựa",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-2-lau-duc-4-pn-nha-dep-duong-nhua-10m-5361459
32 m²,3,4,,Quận Gò Vấp,,Nhà phố,,2,"1,583 Tỷ VNĐ",,"Bán nhà công viên phần mềm Quang Trung, dt 3,2x9,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-cong-vien-phan-mem-quang-trung-dt-3-2x9-4m-6445187
200 m²,5,4,,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"3,55 Tỷ VNĐ",,"Bán nhà Hà Huy Giáp, quận 12, sổ hồng riêng 3 lầu",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-ha-huy-giap-quan-12-so-hong-rieng-3-lau-sa-6249647
140 m²,,13,,Quận Bình Thạnh,,Nhà phố,Sổ hồng,3,"16,5 Tỷ VNĐ",,"Bán hoặc cho Thuê KS Hai Cô Tiên, hẽm xe tải",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-hoac-cho-thue-ks-hai-co-tien-hem-xe-tai-thong-7173082
92 m²,1,1,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,,"9,3 Tỷ VNĐ",,"Bán nhà 406 Cộng Hòa, P.13, đất 92 m2, 9.3",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-406-cong-hoa-p-13-dat-92-m2-9-3-ty-7082565
200 m²,5,4,,Quận 12,,Nhà phố,Sổ hồng,3,"2,75 Tỷ VNĐ",,"Cần Bán Gấp Nhà 1 Trệt 2 Lầu Châu Âu, SHR Tại",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-gap-nha-1-tret-2-lau-chau-au-shr-tai-thanh-6302673
55 m²,3,3,,Quận Bình Tân,"12,0 m",Nhà phố,,3,"4,4 Tỷ VNĐ",,"Bán Nhà Phố dự án MD Land đường  Bùi Tư Toàn, An",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pho-du-an-md-land-duong-bui-tu-toan-an-lac-7230446
90 m²,3,4,,Quận 12,,Nhà phố,,2,"1,677 Tỷ VNĐ",,"Nhà phố 3,2x9,6m, cách quốc lộ 1A 600m, Tô",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-3-2x9-6m-cach-quoc-lo-1a-600m-to-ky-6466942
250 m²,5,4,Không xác định,Quận 12,"8,0 m",Nhà phố,Sổ hồng,4,"3,55 Tỷ VNĐ",,"Bán Nhà Hà Huy Giáp, Quận 12, Sổ Hồng Riêng 3 Lầu",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-ha-huy-giap-quan-12-so-hong-rieng-3-lau-sa-6576143
30 m²,2,2,,Quận 12,,Nhà phố,,2,"1,37 Tỷ VNĐ",,"Cần tiền gấp thanh lý nốt căn nhà 3*10m, 1 lầu,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-tien-gap-thanh-ly-not-can-nha-310m-1-lau-hem-t-7258280
105 m²,3,4,,Quận 12,"4,0 m",Nhà phố,Sổ hồng,2,"1,58 Tỷ VNĐ",,Nhà đẹp -nhà mới chưa kịp ở-có việc về quê nên,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-dep-nha-moi-chua-kip-o-co-viec-ve-que-nen-can-7255509
90 m²,5,4,Tây,Quận 7,"12,0 m",Nhà phố,Sổ hồng,3,14 Tỷ VNĐ,,Nhà 6x15m đường 73 khu Tân Quy Đông Phường Tân,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-6x15m-duong-73-khu-tan-quy-dong-phuong-tan-pho-7020810
48 m²,2,2,Đông,Quận Bình Tân,"4,0 m",Nhà phố,Sổ hồng,2,"1,65 Tỷ VNĐ",,Xoay vốn kinh doanh bán gấp căn nhà ngay ngã tư,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/xoay-von-kinh-doanh-ban-gap-can-nha-ngay-nga-tu-go-6962372
55 m²,8,10,,Quận 3,,Nhà phố,Sổ hồng,5,"13,5 Tỷ VNĐ",,Thu nhập 1 tỷ căn hộ DV Trung tâm Quận,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/thu-nhap-1-ty-can-ho-dv-trung-tam-quan-3-7074591
48 m²,3,2,Tây Nam,Quận 3,"3,5 m",Nhà phố,Sổ hồng,3,"4,8 Tỷ VNĐ",,"Bán nhà hẻm 3.5m Trần Quang Diệu, Phường 14, Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-3-5m-tran-quang-dieu-phuong-14-quan-3-7255501
26 m²,4,4,,Huyện Nhà Bè,"6,0 m",Nhà phố,Sổ hồng,3,"1,58 Tỷ VNĐ",,Bán Nhà Mới 3 Lầu Hẻm Xe Hơi Ngay Trung Tâm Thị,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-3-lau-hem-xe-hoi-ngay-trung-tam-thi-tr-6998083
80 m²,4,4,,Quận Tân Phú,,Nhà phố,,2,"6,6 Tỷ VNĐ",,"Bán nhà HXH Lũy Bán Bích, P.Phú Thạnh, Q.TP. DT:",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hxh-luy-ban-bich-p-phu-thanh-q-tp-dt-6-612-7255504
60 m²,2,3,Tây,Quận Tân Phú,"7,0 m",Nhà phố,Sổ hồng,1,"4,3 Tỷ VNĐ",,"Bán Nhà 1 Lầu Hẻm Lớn 7m, Vườn Lài, 4x15m, Giá 4.",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-1-lau-hem-lon-7m-vuon-lai-4x15m-gia-4-3-ty-7254338
230 m²,4,4,Không xác định,Quận Bình Tân,"8,0 m",Nhà phố,Sổ hồng,4,"4,45 Tỷ VNĐ",,Bán Nhà Shr Đường Liên Khu 4-5 Giá 4 Tỷ 450,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-shr-duong-lien-khu-4-5-gia-4-ty-450-trieu-7255502
39 m²,0,2,Không xác định,Quận Bình Thạnh,"5,0 m",Nhà phố,Sổ hồng,1,"3,52 Tỷ VNĐ",,"Bán Nhà Hẻm Ô Tô Đường Chu Văn An , Quận Bình",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-o-to-duong-chu-van-an-quan-binh-thanh-7257333
365 m²,4,4,,Quận Thủ Đức,,Nhà phố,,,"8,5 Tỷ VNĐ",,"Nhà phố Compound chỉ 8,5tỷ/căn, khu biệt lập,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-compound-chi-8-5ty-can-khu-biet-lap-thiet-7010235
60 m²,4,4,,Quận Thủ Đức,"8,0 m",Nhà phố,Sổ hồng,3,"4,25 Tỷ VNĐ",,"Bán Nhà Tặng Nội Thất, Khu Vực Không Bao Giờ Bị",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-tang-noi-that-khu-vuc-khong-bao-gio-bi-nga-7255698
90 m²,3,4,,Quận 12,"4,0 m",Nhà phố,Sổ đỏ,2,"1,62 Tỷ VNĐ",,"Nhà phố liền kề 3.2x9.5m, 2 lầu 4PN 3WC, TTH 07",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-lien-ke-3-2x9-5m-2-lau-4pn-3wc-tth-07-duon-7145232
119 m²,,7,Bắc,Quận Tân Bình,"8,0 m",Nhà phố,,4,"7,2 Tỷ VNĐ",,Cần Bán Gấp Nhà Hẻm 8 M Trần Văn Dư F13 Tân Bình,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-gap-nha-hem-8-m-tran-van-du-f13-tan-binh-4829556
80 m²,3,3,,Quận Bình Tân,"5,0 m",Nhà phố,Sổ hồng,3,"2,85 Tỷ VNĐ",,Bán Nhà Shr 4x11 1 Trệt 2 Lầu Giá 2.85 Tỷ Thương,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-shr-4x11-1-tret-2-lau-gia-2-85-ty-thuong-l-7251837
135 m²,1,1,Tây Nam,Quận 12,"12,0 m",Nhà phố,Sổ hồng,,"9,2 Tỷ VNĐ",,Nhà Mặt Tiền Nguyễn Ảnh Thủ 5x27m Giá 9 Tỷ 200tr,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mat-tien-nguyen-anh-thu-5x27m-gia-9-ty-200tr-g-7198462
75 m²,0,3,,Huyện Bình Chánh,"10,0 m",Nhà phố,Sổ hồng,1,820 Triệu VNĐ,,"Cần Bán Nhà Gấp Mặt Tiền tỉnh lộ 8, 820tr, Shr,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-gap-mat-tien-tinh-lo-8-820tr-shr-duoc-6348994
40 m²,2,2,,Huyện Bình Chánh,"5,0 m",Nhà phố,,1,"1,1 Tỷ VNĐ",,"Cần Bán Ngôi Nhà Gần Cây Xăng Quang Phú, Vĩnh Lộc",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-ngoi-nha-gan-cay-xang-quang-phu-vinh-loc-a-6917940
180 m²,3,4,Không xác định,Huyện Hóc Môn,"12,0 m",Nhà phố,Sổ hồng,2,"2,6 Tỷ VNĐ",,Nhà Bán Mt Huỳnh Thị Na Đường 12m Dtsd 180m2 4pn,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-ban-mt-huynh-thi-na-duong-12m-dtsd-180m2-4pn-3-7184497
108 m²,2,3,Đông Nam,Quận 7,"8,0 m",Nhà phố,Sổ hồng,2,"8,5 Tỷ VNĐ",,"Nhà đẹp, 2 lầu, giá 8,5 tỷ KDC Tân Quy Đông,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-dep-2-lau-gia-8-5-ty-kdc-tan-quy-dong-phuong-t-6919056
90 m²,5,6,Nam,Quận 7,"12,0 m",Nhà phố,Sổ hồng,3,"9,5 Tỷ VNĐ",,"Bán Nhà Đẹp, View Sông Kdc Tân Quy Đông, Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-dep-view-song-kdc-tan-quy-dong-quan-7-5370184
40 m²,4,4,Tây Nam,Quận Gò Vấp,"4,0 m",Nhà phố,Sổ hồng,2,"3,55 Tỷ VNĐ",,"Bán nhà mới đường 03 phường 09 Gò Vấp 3,55",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-duong-03-phuong-09-go-vap-3-55-ty-7255442
77 m²,1,2,Tây,Quận 7,"20,0 m",Nhà phố,Sổ hồng,1,"8,5 Tỷ VNĐ",,"Bán nhà cấp 4, hướng Tây, đường Lâm Văn Bền, quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-cap-4-huong-tay-duong-lam-van-ben-quan-7-5593634
240 m²,4,4,Đông,Quận 7,"25,0 m",Nhà phố,Sổ hồng,2,23 Tỷ VNĐ,,"Bán Nhà 12x20m,trệt,2lầu,đường 65,kdc Tân Quy",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-12x20m-tret-2lau-duong-65-kdc-tan-quy-dong-5298824
30 m²,3,4,,Quận 12,,Nhà phố,,2,"1,31 Tỷ VNĐ",,"Nhà ngay giáo xứ Chợ Cầu, Q12  Nhà 32m2 2 lầu",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-ngay-giao-xu-cho-cau-q12-nha-32m2-2-lau-2pn-6454810
119 m²,2,4,Bắc,Quận 7,"12,0 m",Nhà phố,Sổ hồng,1,"7,4 Tỷ VNĐ",,"Bán nhà trệt, lầu, diện tích 7x17m, P.Bình Thuận,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-tret-lau-dien-tich-7x17m-p-binh-thuan-q-7-5495563
33 m²,3,4,,Quận 12,,Nhà phố,,2,"1,73 Tỷ VNĐ",,"Nhà Mới 2 Lầu, 31m2, Cách Đường Quang Trung",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-2-lau-31m2-cach-duong-quang-trung-300m-6460904
80 m²,6,6,Đông,Quận 7,"12,0 m",Nhà phố,Sổ hồng,3,6 Tỷ VNĐ,,"Bán Nhà Đẹp , trệt, 3 lầu, KDC Nam Long, P.Phú",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-dep-tret-3-lau-kdc-nam-long-p-phu-thuan-q7-5242616
216 m²,4,5,Bắc,Quận 7,"20,0 m",Nhà phố,Sổ hồng,3,"16,5 Tỷ VNĐ",,"Bán Nhà Đẹp Ven Sông Tân Phong, P.Tân",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-dep-ven-song-tan-phong-p-tan-phong-5205799
90 m²,4,4,Đông Nam,Quận 7,"12,0 m",Nhà phố,Sổ hồng,1,6 Tỷ VNĐ,,"Bán nhà view công viên, KDC Tân Quy Đông ,Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-view-cong-vien-kdc-tan-quy-dong-quan-7-5319799
192 m²,4,5,Nam,Quận 7,"14,0 m",Nhà phố,Sổ hồng,3,"12,5 Tỷ VNĐ",,"Bán nhà đẹp 3lầu,đường số 10 KDC Nam Long, Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-dep-3lau-duong-so-10-kdc-nam-long-quan-7-5244813
52 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,2,"1,4 Tỷ VNĐ",,"Nhà Mới 100% Cực Đẹp Gần Ngã 5 Vĩnh Lộc, 55m2",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-100-cuc-dep-gan-nga-5-vinh-loc-55m2-6549334
80 m²,4,4,,Quận 7,,Nhà phố,Sổ hồng,3,"7,2 Tỷ VNĐ",,"Bán Nhà Đường Số, Phường Tân Quy, Quận 7, Dt",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-duong-so-phuong-tan-quy-quan-7-dt-4x20m-5273943
84 m²,3,4,Tây,Quận 7,"16,0 m",Nhà phố,Sổ hồng,3,"7,5 Tỷ VNĐ",,"Bán Nhà 3 Lầu, Hướng Tây, Đường Lâm Văn Bền, Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-3-lau-huong-tay-duong-lam-van-ben-quan-7-5203636
132 m²,,4,Đông,Quận 7,"30,0 m",Nhà phố,Sổ hồng,3,11 Tỷ VNĐ,,"Bán nhà hẻm 793 Trần Xuân Soạn, P.Tân Hưng, Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-793-tran-xuan-soan-p-tan-hung-quan-7-5201570
68 m²,3,4,Nam,Quận 7,"12,0 m",Nhà phố,Sổ hồng,3,"6,9 Tỷ VNĐ",,"Bán Nhà Còn Mới, 3lầu Đường 41, P.tân Quy, Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-con-moi-3lau-duong-41-p-tan-quy-quan-7-5204107
100 m²,4,4,Tây,Quận 7,"12,0 m",Nhà phố,Sổ hồng,2,"4,4 Tỷ VNĐ",,"Bán nhà trệt, 2lầu, giá 4,4 tỷ KDC Lý Phục Man, Q",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-tret-2lau-gia-4-4-ty-kdc-ly-phuc-man-q-7-5251998
64 m²,4,5,Đông Nam,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,4,"6,5 Tỷ VNĐ",,"Tôi đang rất cần bán nhà mặt tiền Phạm Văn Bạch,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/toi-dang-rat-can-ban-nha-mat-tien-pham-van-bach-64-7255480
60 m²,4,4,,Quận Thủ Đức,"8,0 m",Nhà phố,Sổ hồng,3,"4,25 Tỷ VNĐ",,"Nhà Mới Xây 3 Tấm, Đường Thông 8m, Phường Hiệp",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-xay-3-tam-duong-thong-8m-phuong-hiep-binh-7255354
60 m²,3,3,Tây Nam,Quận Bình Tân,,Nhà phố,Sổ hồng,3,"3,89 Tỷ VNĐ",,Bán nhà đẹp 5mx12m đúc 3 lầu kênh 19/5 gần AEON,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-dep-5mx12m-duc-3-lau-kenh-19-5-gan-aeon-ta-7253989
137 m²,12,12,Tây Bắc,Quận Thủ Đức,"4,0 m",Nhà phố,Sổ hồng,2,"6,6 Tỷ VNĐ",,Bán gấp khu nhà trọ HXH đg Kha Vạn Cân P.Linh,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-khu-nha-tro-hxh-dg-kha-van-can-p-linh-dong-7258080
