area,bathrooms,bedrooms,direction,district,front_street_length,house_type,legal_status,num_of_floor,price,project,title,url
75 m²,2,2,Bắc,Quận 2,"20,0 m",Chung cư,Có giấy phép xây dựng,34,"2,85 Tỷ VNĐ",,Sở Hữu Căn Hộ Cao Cấp Gem Riverside_q2_trung Tâm,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/so-huu-can-ho-cao-cap-gem-riverside-q2-trung-tam-t-7060804
70 m²,2,2,,Quận 11,"8,0 m",Chung cư,,12,"2,16 Tỷ VNĐ",,Cần Tiền Nên Bán Gấp Căn Hộ Gần Đầm Sen 70m2 Sắp,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-tien-nen-ban-gap-can-ho-gan-dam-sen-70m2-sap-n-7277321
70 m²,2,2,,Quận 8,"30,0 m",Chung cư,Sổ hồng,,"1,82 Tỷ VNĐ",,"Không  căn hộ topaz city nào giá tốt hơn, căn",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/khong-can-ho-topaz-city-nao-gia-tot-hon-can-70m2-d-7107943
52 m²,1,2,Đông Nam,Quận Gò Vấp,"30,0 m",Chung cư,Sổ hồng,14,"1,31 Tỷ VNĐ",,"Cần bán gấp căn hộ Gò Vấp 53m2, 2PN, giá 1,310 tỷ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-gap-can-ho-go-vap-53m2-2pn-gia-1-310-ty-th-7280257
50 m²,2,2,Đông Nam,Quận 8,"30,0 m",Chung cư,Có giấy phép xây dựng,22,"1,1 Tỷ VNĐ",,"Bán căn hộ mặt tiền Tạ Quang Bửu, 03 mặt giáp",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-mat-tien-ta-quang-buu-03-mat-giap-song-7276498
58 m²,1,2,Nam,Quận 2,"24,0 m",Chung cư,Sổ hồng,,"1,45 Tỷ VNĐ",,Chủ nhà bán căn hộ Citihome 2PN để lại toàn bộ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chu-nha-ban-can-ho-citihome-2pn-de-lai-toan-bo-nt-5674831
85 m²,2,3,,Quận 2,"24,0 m",Chung cư,Có giấy phép xây dựng,21,"1,65 Tỷ VNĐ",,"Bán Căn Hộ 3pn-2wc, Da Căn Hộ Citihome Q.",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-3pn-2wc-da-can-ho-citihome-q-2-4352819
85 m²,2,3,,Quận 2,"24,0 m",Chung cư,Có giấy phép xây dựng,21,"1,7 Tỷ VNĐ",,"Bán Căn Hộ 3pn-2wc, Tại Da Căn Hộ Citihome",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-3pn-2wc-tai-da-can-ho-citihome-4344515
61 m²,1,2,,Quận 2,"24,0 m",Chung cư,Có giấy phép xây dựng,22,"1,35 Tỷ VNĐ",,Căn Hộ Citihome Q.2 nhận nhà ngay. Hoàn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-citihome-q-2-nhan-nha-ngay-hoan-thien-4385323
60 m²,1,2,,Quận 2,"24,0 m",Chung cư,Có giấy phép xây dựng,28,"1,3 Tỷ VNĐ",,Bán Căn Hộ Cao Cấp Citisoho Chỉ 22tr/m2,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-cao-cap-citisoho-chi-22tr-m2-4951806
73 m²,2,2,,Quận 2,"24,0 m",Chung cư,Có giấy phép xây dựng,22,"1,4 Tỷ VNĐ",,"Căn Hộ Trung Tâm Quận 2, Thanh Toám Chỉ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-trung-tam-quan-2-thanh-toam-chi-1-thang-4513846
64 m²,2,2,,Quận 8,"30,0 m",Chung cư,Sổ hồng,22,"1,2 Tỷ VNĐ",,"Căn Hộ View Sông Đẹp Nhất Quận 8 Chỉ Từ 1,1",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-view-song-dep-nhat-quan-8-chi-tu-1-1-ty-7277274
70 m²,2,2,,Quận Tân Bình,,Chung cư,Có giấy phép xây dựng,7,"2,75 Tỷ VNĐ",,Đang cần tiền bán rẻ lại căn hộ Cộng Hòa Garden,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/dang-can-tien-ban-re-lai-can-ho-cong-hoa-garden-d7-7282013
50 m²,1,1,,Quận Bình Tân,,Chung cư,,,"1,15 Tỷ VNĐ",,Bán căn hộ Ehome 3 quận Bình Tân chỉ 1.15 tỷ tặng,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-ehome-3-quan-binh-tan-chi-1-15-ty-tang-7268180
66 m²,1,2,Đông,Quận 7,,Chung cư,Sổ hồng,34,"1,3 Triệu VNĐ",,"Dự Án Căn Hộ Ven Sông Tại Quận 7 Giá Từ 1,4",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/du-an-can-ho-ven-song-tai-quan-7-gia-tu-1-4-ty-7266298
72 m²,,2,,Quận 4,,Chung cư,,,"2,9 Tỷ VNĐ",,"Cần bán gấp căn hộ H3 Q.4, lầu cao, view sông",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-gap-can-ho-h3-q-4-lau-cao-view-song-thoang-7227200
78 m²,2,3,Đông Bắc,Quận 8,"15,0 m",Chung cư,Sổ hồng,25,360 Triệu VNĐ,,Mở bán căn hộ cao cấp ngay ngã tư An Dương Vương,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-can-ho-cao-cap-ngay-nga-tu-an-duong-vuong-g-7265346
300 m²,4,4,,Huyện Nhà Bè,,Chung cư,Sổ hồng,26,"4,2 Tỷ VNĐ",,Bán Penthouse New Sài Gòn DT: 200m2 + 45m2 sân,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-penthouse-new-sai-gon-dt-200m2-45m2-san-vuon-v-6486753
53 m²,1,2,Đông,Quận 7,,Chung cư,Sổ hồng,34,"1,3 Tỷ VNĐ",,Nhà Ven Sông Sài Gòn Quận 7 Giá Từ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nha-ven-song-sai-gon-quan-7-gia-tu-26tr-m2-7263499
65 m²,2,2,,Quận 12,,Chung cư,,19,"1,5 Tỷ VNĐ",,Còn Vài Ngày Nữa Thôi Sẽ Mở Bán Căn Hộ Prosper,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/con-vai-ngay-nua-thoi-se-mo-ban-can-ho-prosper-7263549
48 m²,1,1,,Quận 11,,Chung cư,Có giấy phép xây dựng,,"1,8 Tỷ VNĐ",,"Bán gấp căn hộ chung cư Res 11, ngay trung tâm",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-chung-cu-res-11-ngay-trung-tam-quan-7266336
90 m²,1,2,,Quận 2,,Chung cư,Sổ hồng,,"2,7 Tỷ VNĐ",,Bán gấp căn hộ An Cư - Quận 2 (90m2 - 2 phòng,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-an-cu-quan-2-90m2-2-phong-ngu-5235382
69 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,15,"1,75 Tỷ VNĐ",,Bán căn hộ Lux Garden Q7 của Đất Xanh Group dt,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-lux-garden-q7-cua-dat-xanh-group-dt-69m-7275953
103 m²,2,3,,Quận 2,,Chung cư,,,"3,05 Tỷ VNĐ",,"Bán căn hộ An Khang, 2 - 3 phòng",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-an-khang-2-3-phong-ngu-4521996
98 m²,2,3,,Quận 2,,Chung cư,,,3 Tỷ VNĐ,,"Bán Căn Hộ Cantavil, 98m2 - 3 Phòng Ngủ. Nhà",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-cantavil-98m2-3-phong-ngu-nha-dep-4749565
75 m²,2,3,,Quận 2,,Chung cư,,,"2,5 Tỷ VNĐ",,"Bán Gấp CHCC Cantavil Quận 2, 3 Phòng Ngủ, Nhà",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-chcc-cantavil-quan-2-3-phong-ngu-nha-dep-4493953
66 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,9,"2,178 Tỷ VNĐ",,The Green Star Căn Hộ Cao Cấp Tại Trung Tâm Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/the-green-star-can-ho-cao-cap-tai-trung-tam-quan-7-7198130
131 m²,3,3,,Quận 2,,Chung cư,,,"4,5 Tỷ VNĐ",,"Bán căn hộ Imperia, Quận 2 (131m2)",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-imperia-quan-2-131m2-4510720
70 m²,,4,,Huyện Bình Chánh,"10,0 m",Chung cư,Sổ hồng,2,"1,2 Tỷ VNĐ",,"Nhà Phố ,biệt Thự Ngay Quốc Lộ 1a,giá 1.2",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nha-pho-biet-thu-ngay-quoc-lo-1a-gia-1-2-ty-7275193
60 m²,2,2,,Quận 8,"6,0 m",Chung cư,,17,"1,2 Tỷ VNĐ",,Căn Hộ Nhận Nhà Ở Ngay Ngay Trung Tâm Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-nhan-nha-o-ngay-ngay-trung-tam-quan-8-6143193
79 m²,2,2,Đông Nam,Quận 4,,Chung cư,Sổ đỏ,14,"4,7 Tỷ VNĐ",,Bán gấp căn hộ Icon 56 2pn 79m2 giá 4.7tỉ đầy đủ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-icon-56-2pn-79m2-gia-4-7ti-day-du-n-7278045
70 m²,2,2,,Quận 2,,Chung cư,,,"2,2 Tỷ VNĐ",,"Bán Căn Hộ Tại Chung Cư Bộ Công An, Giá Chỉ 2,2",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-tai-chung-cu-bo-cong-an-gia-chi-2-2-ty-7275050
52 m²,1,2,Đông,Quận 7,"30,0 m",Chung cư,Có giấy phép xây dựng,29,"1,3 Tỷ VNĐ",,"Mua ngay kẻo lỡ, ck ngay 7% khi mua căn hộ The",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mua-ngay-keo-lo-ck-ngay-7-khi-mua-can-ho-the-elysi-7032622
95 m²,2,3,,Quận 7,,Chung cư,Sổ hồng,10,33 Triệu VNĐ,,Căn hộ Green Star Quận 7 là sự lựa chọn tốt nhất,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-green-star-quan-7-la-su-lua-chon-tot-nhat-c-7198564
154 m²,2,3,Đông,Quận 8,,Chung cư,,,Giá bảo mật,,Bán Gấp Chung Cư Giai Việt Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-chung-cu-giai-viet-quan-8-7276901
70 m²,2,2,,Huyện Bình Chánh,"60,0 m",Chung cư,Sổ hồng,22,"2,1 Tỷ VNĐ",,Bán Gấp Căn Hộ Nhận Nhà Ngay Ck Ngay 5 Đến,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-nhan-nha-ngay-ck-ngay-5-den-10-4721768
60 m²,2,2,,Quận 9,"40,0 m",Chung cư,Sổ hồng,19,900 Triệu VNĐ,,Căn Hộ Dưới 1 Tỷ Quận Thủ Đức 2 Phòng Ngủ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-duoi-1-ty-quan-thu-duc-2-phong-ngu-60m2-5174921
74 m²,,22,,Quận 7,"60,0 m",Chung cư,Sổ hồng,18,2 Tỷ VNĐ,,Cần Bán Gâp Căn Hộ 2pn Giá Cực,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-gap-can-ho-2pn-gia-cuc-soc-4726444
47 m²,1,2,,Quận Thủ Đức,"67,0 m",Chung cư,,,1 Tỷ VNĐ,,Chỉ 1tỷ sở hữu căn hộ 2PN Sài Gòn Avenue Phạm Văn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-1ty-so-huu-can-ho-2pn-sai-gon-avenue-pham-van-7274556
64 m²,2,2,,Quận Bình Tân,"60,0 m",Chung cư,Sổ hồng,18,890 Triệu VNĐ,,Căn Hộ Liền Kề Khu Du Lịch Văn Hóa Đầm,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-lien-ke-khu-du-lich-van-hoa-dam-sen-4718968
125 m²,2,3,,Huyện Nhà Bè,,Chung cư,Sổ hồng,12,"4,875 Tỷ VNĐ",,"Dự án siêu lợi nhuận TNR Kenton Node, khu nghỉ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/du-an-sieu-loi-nhuan-tnr-kenton-node-khu-nghi-duon-7204825
66 m²,2,2,Đông,Quận 9,"30,0 m",Chung cư,Sổ hồng,21,"1,8 Tỷ VNĐ",,"Căn Hộ Cao Cấp Jamila Khang Điền Chỉ 1,8 Tỷ/",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-jamila-khang-dien-chi-1-8-ty-can-ba-6841983
82 m²,,3,,Quận 1,,Chung cư,,18,3 Tỷ VNĐ,,"Bán căn hộ BMC, Số 422 dường Võ Văn Kiệt, 3pn,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-bmc-so-422-duong-vo-van-kiet-3pn-82m2-6156922
51 m²,1,2,,Quận Thủ Đức,"40,0 m",Chung cư,Sổ hồng,18,950 Triệu VNĐ,,Mở Bán Đợt Cuối Dự Án Lavita Thủ Đức Ck,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-dot-cuoi-du-an-lavita-thu-duc-ck-100tr-5197613
79 m²,2,2,,Quận 7,"60,0 m",Chung cư,Sổ hồng,18,"1,9 Tỷ VNĐ",,Căn Hộ 2 PN Khu Dân Cư Him Lam Q.,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-2-pn-khu-dan-cu-him-lam-q-7-4716070
62 m²,2,2,,Quận Thủ Đức,"67,0 m",Chung cư,,,"1,4 Tỷ VNĐ",,Căn hộ giá rẻ 1.1 tỷ/căn 2PN trung tâm quận Thủ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-gia-re-1-1-ty-can-2pn-trung-tam-quan-thu-du-7274301
64 m²,2,2,,Quận 12,"60,0 m",Chung cư,Sổ hồng,19,990 Triệu VNĐ,,Căn Hộ Nhận Nhà Ngay Mt Trường Chinh Giá Dưới 1,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-nhan-nha-ngay-mt-truong-chinh-gia-duoi-1-ty-4719423
79 m²,2,2,,Quận 7,"60,0 m",Chung cư,Sổ hồng,18,"1,9 Tỷ VNĐ",,Chính Chủ Bán Gấp Căn Hộ Chung Cư Giá Rẻ Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-ban-gap-can-ho-chung-cu-gia-re-quan-7-5092844
60 m²,2,2,,Quận 9,"60,0 m",Chung cư,Sổ hồng,19,900 Triệu VNĐ,,Bán Gấp Căn Hộ Giá Rẻ Trung Tâm Quận 9,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-gia-re-trung-tam-quan-9-5172898
64 m²,2,2,,Quận 12,"60,0 m",Chung cư,Sổ hồng,19,990 Triệu VNĐ,,Chỉ Duy Nhất Căn Hộ 2pn Dưới 1tỷ Nhận Nhà Ngay,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-duy-nhat-can-ho-2pn-duoi-1ty-nhan-nha-ngay-q12-4719463
54 m²,2,2,Nam,Quận 8,"20,0 m",Chung cư,Sổ hồng,,"1,2 Tỷ VNĐ",,Chuyển nhượng căn hộ mỹ phúc ở liền ngay trung,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chuyen-nhuong-can-ho-my-phuc-o-lien-ngay-trung-tam-7033441
80 m²,2,2,Không xác định,Huyện Bình Chánh,"12,0 m",Chung cư,,2,"1,62 Tỷ VNĐ",,"Bán căn hộ Conic Skyway thuộc Block H, DT",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-conic-skyway-thuoc-block-h-dt-80m2-2pn-7275374
65 m²,2,2,Nam,Quận 9,"50,0 m",Chung cư,Sổ hồng,10,"1,35 Tỷ VNĐ",,"Còn một căn duy SKY 9 nhất từ chủ đầu tư , 65m2 ,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/con-mot-can-duy-sky-9-nhat-tu-chu-dau-tu-65m2-tang-7281039
84 m²,2,2,Nam,Quận Gò Vấp,,Chung cư,Có giấy phép xây dựng,2,2 Tỷ VNĐ,,Bán căn hộ Cityland Park Hills,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-cityland-park-hills-5237624
85 m²,2,3,,Quận Phú Nhuận,,Chung cư,,24,"3,55 Tỷ VNĐ",,"Bán căn hộ Orchard Park View 2+1PN, 85.36m2, 3,55",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-orchard-park-view-21pn-85-36m2-3-55-ty-7275747
74 m²,2,2,Bắc,Quận Gò Vấp,,Chung cư,Có giấy phép xây dựng,4,"1,9 Tỷ VNĐ",,Căn hộ Cityland Park hills Gò Vấp giá gốc,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cityland-park-hills-go-vap-gia-goc-5237597
79 m²,2,2,,Quận 8,"30,0 m",Chung cư,Sổ hồng,,"1,834 Tỷ VNĐ",,Đi Công Tác Xa Nên Cần Bán Lại Căn Hộ Topaz Elite,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/di-cong-tac-xa-nen-can-ban-lai-can-ho-topaz-elite-7076881
60 m²,2,2,,Quận 8,"30,0 m",Chung cư,Sổ hồng,,"1,612 Tỷ VNĐ",,Nhanh Tay Đầu Tư Vào Căn Hộ Cao Cấp Topaz Elite,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhanh-tay-dau-tu-vao-can-ho-cao-cap-topaz-elite-ch-7026159
55 m²,0,1,,Huyện Bình Chánh,,Chung cư,,27,"1,9 Tỷ VNĐ",,Sở Hữu Căn Hộ Cao Cấp Ngay Mặt Tiền Đường 9a Khu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/so-huu-can-ho-cao-cap-ngay-mat-tien-duong-9a-khu-t-5920349
80 m²,1,2,,Quận Tân Phú,,Chung cư,,7,"1,7 Tỷ VNĐ",,"Bán Chung Cư Sacomreal Hòa Bình, Hòa Bình, Quận",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-chung-cu-sacomreal-hoa-binh-hoa-binh-quan-tan-7196707
100 m²,2,3,,Huyện Nhà Bè,,Chung cư,Sổ hồng,15,"3,9 Tỷ VNĐ",,"Ưu đãi cực lớn, mở bán căn đẹp nhất 1PN-2PN-3PN",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/uu-dai-cuc-lon-mo-ban-can-dep-nhat-1pn-2pn-3pn-du-7204797
79 m²,2,2,,Quận 8,"30,0 m",Chung cư,Sổ hồng,,"1,816 Tỷ VNĐ",,"Căn hộ topaz elite giá  cực tốt, DT 78.88m2  2pn",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-topaz-elite-gia-cuc-tot-dt-78-88m2-2pn-2wc-7108086
107 m²,2,3,,Quận 7,,Chung cư,,,"3,75 Tỷ VNĐ",,Cho Thuê Và Bán Căn Hộ Green View 107m2 – Phú Mỹ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/cho-thue-va-ban-can-ho-green-view-107m2-phu-my-hun-7094624
66 m²,2,2,,Quận 9,,Chung cư,Sổ hồng,9,"1,25 Tỷ VNĐ",,Chính chủ bán chung cư Phố Đông Hoa Sen đã có sổ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-ban-chung-cu-pho-dong-hoa-sen-da-co-so-h-7275654
94 m²,2,3,,Quận 7,,Chung cư,Sổ hồng,10,"3,102 Tỷ VNĐ",,Green Star Sky Garden – Thủy mộc sinh vượng,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/green-star-sky-garden-thuy-moc-sinh-vuong-khi-7198492
73 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,12,"2,409 Tỷ VNĐ",,"Green Star Sky Garden - Sở hữu căn hộ ""Detox &",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/green-star-sky-garden-so-huu-can-ho-detox-healthy-7198797
81 m²,2,2,,Quận 2,,Chung cư,Sổ hồng,15,"2,187 Tỷ VNĐ",,Giá 2 tỷ 1/2PN.Full 100% nội thất chuẩn Châu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/gia-2-ty-1-2pn-full-100-noi-that-chuan-chau-au-hom-6600292
85 m²,2,3,,Quận 7,,Chung cư,Sổ hồng,15,"2,805 Tỷ VNĐ",,"Sở hữu căn hộ Green Star Sky Garden, đầu tư sinh",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/so-huu-can-ho-green-star-sky-garden-dau-tu-sinh-lo-7198708
72 m²,2,2,,Quận 7,"40,0 m",Chung cư,Sổ hồng,,"1,79 Tỷ VNĐ",,Mở bán 5 suất cuối cùng dự án Luxury Home -,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-5-suat-cuoi-cung-du-an-luxury-home-t12-2017-6559179
79 m²,2,2,,Quận 8,"30,0 m",Chung cư,Sổ hồng,,"1,816 Tỷ VNĐ",,"Cần Bán Lại Căn Hộ Cao Cấp Topaz Elite Giá Rẻ, Dt",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-lai-can-ho-cao-cap-topaz-elite-gia-re-dt-7-7179620
100 m²,3,3,,Quận 7,,Chung cư,Sổ hồng,10,"3,3 Tỷ VNĐ",,"Mở Bán Căn Hộ Green Star Sky Garden Quận 7, Giá",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-can-ho-green-star-sky-garden-quan-7-gia-cuc-7198599
70 m²,2,2,Đông Nam,Quận 8,"30,0 m",Chung cư,Sổ hồng,,"1,8 Tỷ VNĐ",,Vì công tác xa phải chuyển sang nơi khác nên cần,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/vi-cong-tac-xa-phai-chuyen-sang-noi-khac-nen-can-b-7032980
55 m²,1,2,,Huyện Bình Chánh,,Chung cư,,27,"1,9 Tỷ VNĐ",,Chiết khấu ngay 5% khi mua những căn hộ cao cấp,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chiet-khau-ngay-5-khi-mua-nhung-can-ho-cao-cap-nga-5923745
110 m²,2,3,,Quận 12,,Chung cư,Sổ hồng,5,"2,2 Tỷ VNĐ",,"Căn hộ Võ Đình 110m2, 03 PN (Lê Văn Khương, Q12).",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-vo-dinh-110m2-03-pn-le-van-khuong-q12-shr-3-7280562
69 m²,2,2,Tây Bắc,Quận 9,,Chung cư,Sổ hồng,25,"1,656 Tỷ VNĐ",,Nhận bảng giá chính thức căn hộ Jamila Khang,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhan-bang-gia-chinh-thuc-can-ho-jamila-khang-dien-5614948
73 m²,2,2,Đông,Quận 8,,Chung cư,Có giấy phép xây dựng,33,"1,5 Tỷ VNĐ",,Căn Hô chuẩn Âu tại Q8 chỉ thanh toán trước,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-chuan-au-tai-q8-chi-thanh-toan-truoc-200tr-7277774
60 m²,2,2,,Quận Thủ Đức,"60,0 m",Chung cư,Sổ hồng,21,"1,1 Tỷ VNĐ",,Bán Căn Hộ Tọa Lạc Trung Tâm Quận Thủ Đức Giá,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-toa-lac-trung-tam-quan-thu-duc-gia-re-5196043
57 m²,2,2,,Quận 7,"60,0 m",Chung cư,Sổ hồng,18,"1,7 Tỷ VNĐ",,"Căn hộ cao cấp trong khu Him Lam, Quận 7",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-trong-khu-him-lam-quan-7-5093041
23 m²,1,1,,Quận Thủ Đức,,Chung cư,Sổ hồng,3,290 Triệu VNĐ,,Căn hộ giá tốt nhất chỉ 290 Triệu sở hữu ngay căn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-gia-tot-nhat-chi-290-trieu-so-huu-ngay-can-6699306
97 m²,2,3,,Quận Bình Thạnh,,Chung cư,,10,3 Tỷ VNĐ,,"Bán Chung Cư Mỹ Đức, Q.bình Thạnh, 3pn, 98m2,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-chung-cu-my-duc-q-binh-thanh-3pn-98m2-gia-3-ty-7196864
50 m²,2,2,Đông Nam,Huyện Bình Chánh,,Chung cư,,,"1,2 Tỷ VNĐ",,Căn Hộ Sài Gòn Intela 2pn - 2wc/ 1 Tỷ 1 Mt Nguyễn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-sai-gon-intela-2pn-2wc-1-ty-1-mt-nguyen-van-7034130
70 m²,2,2,Đông Nam,Quận 8,,Chung cư,Sổ hồng,14,"1,3 Tỷ VNĐ",,Cần Bán Lại Căn Hộ 70m2/2pn Mới Nhận Nhà - Lót,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-lai-can-ho-70m2-2pn-moi-nhan-nha-lot-san-g-6173107
81 m²,2,3,Đông Nam,Quận 2,"40,0 m",Chung cư,Có giấy phép xây dựng,8,"2,05 Tỷ VNĐ",,"Căn Hộ The Cbd View Đẹp, Mới(3p.ngủ, Tầng 8),q.2,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-the-cbd-view-dep-moi3p-ngu-tang-8-q-2-co-sa-7275736
64 m²,2,2,,Quận 8,,Chung cư,Có giấy phép xây dựng,21,"1,19 Tỷ VNĐ",,Chỉ cần 355 triệu (30%) có ngay căn hộ trên mặt,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-can-355-trieu-30-co-ngay-can-ho-tren-mat-tien-6910999
49 m²,1,1,Đông Bắc,Quận 4,,Chung cư,Sổ hồng,7,"2,4 Tỷ VNĐ",,"Căn Hộ 1,2,3,4pn Grand Riverside, View Sông, Tt",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-1-2-3-4pn-grand-riverside-view-song-tt-30-t-6383555
55 m²,0,2,,Huyện Bình Chánh,,Chung cư,,27,"1,9 Tỷ VNĐ",,Sở Hữu Những Căn Hộ Cao Cấp cuối cùng ngay khu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/so-huu-nhung-can-ho-cao-cap-cuoi-cung-ngay-khu-tru-5925649
81 m²,2,2,Đông Bắc,Quận 8,,Chung cư,Sổ hồng,18,"1,88 Tỷ VNĐ",,20 căn giỏ hàng bán lại 1PN-2PN Tara residence,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/20-can-gio-hang-ban-lai-1pn-2pn-tara-residence-qua-7198806
94 m²,1,3,,Quận 2,"19,5 m",Chung cư,Sổ hồng,19,"3,2 Tỷ VNĐ",,Bán căn góc 3PN chung cư bộ công an quận 2 view,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-goc-3pn-chung-cu-bo-cong-an-quan-2-view-so-6537296
